State,Area,Month,MN,Day,year,Product,USDprice,Date,Date2
Adamawa,Jimeta,Dec,12,1,2010,Urea,19.7,12/1/2010,12/1/2010
Adamawa,Jimeta,Jan,1,1,2011,Urea,19.69,1/1/2011,1/1/2011
Adamawa,Jimeta,Feb,2,1,2011,Urea,19.65,2/1/2011,2/1/2011
Adamawa,Jimeta,Sep,9,1,2011,Urea,22.82,9/1/2011,9/1/2011
Adamawa,Jimeta,Oct,10,1,2011,Urea,22.98,10/1/2011,10/1/2011
Adamawa,Jimeta,Dec,12,1,2011,Urea,31.38,12/1/2011,12/1/2011
Adamawa,Jimeta,Feb,2,1,2012,Urea,24.03,2/1/2012,2/1/2012
Adamawa,Jimeta,Mar,3,1,2012,Urea,34.51,3/1/2012,3/1/2012
Adamawa,Jimeta,Apr,4,1,2012,Urea,28.27,4/1/2012,4/1/2012
Adamawa,Jimeta,May,5,1,2012,Urea,28.22,5/1/2012,5/1/2012
Adamawa,Jimeta,Jun,6,1,2012,Urea,31.44,6/1/2012,6/1/2012
Adamawa,Jimeta,Jul,7,1,2012,Urea,33.29,7/1/2012,7/1/2012
Adamawa,Jimeta,Aug,8,1,2012,Urea,33.37,8/1/2012,8/1/2012
Adamawa,Jimeta,Sep,9,1,2012,Urea,32.41,9/1/2012,9/1/2012
Adamawa,Jimeta,Oct,10,1,2012,Urea,32.38,10/1/2012,10/1/2012
Adamawa,Jimeta,Nov,11,1,2012,Urea,33.66,11/1/2012,11/1/2012
Adamawa,Jimeta,Dec,12,1,2012,Urea,33.63,12/1/2012,12/1/2012
Adamawa,Jimeta,Jan,1,1,2013,Urea,34.26,1/1/2013,1/1/2013
Adamawa,Jimeta,Feb,2,1,2013,Urea,33.68,2/1/2013,2/1/2013
Adamawa,Jimeta,Mar,3,1,2013,Urea,34.29,3/1/2013,3/1/2013
Adamawa,Jimeta,May,5,1,2013,Urea,32.44,5/1/2013,5/1/2013
Adamawa,Jimeta,Jul,7,1,2013,Urea,32.55,7/1/2013,7/1/2013
Adamawa,Jimeta,Aug,8,1,2013,Urea,27.65,8/1/2013,8/1/2013
Adamawa,Jimeta,Sep,9,1,2013,Urea,27.13,9/1/2013,9/1/2013
Adamawa,Jimeta,Oct,10,1,2013,Urea,23.91,10/1/2013,10/1/2013
Adamawa,Jimeta,Nov,11,1,2013,Urea,24.98,11/1/2013,11/1/2013
Adamawa,Mubi,Dec,12,1,2010,Urea,24.94,12/1/2010,12/1/2010
Adamawa,Mubi,Mar,3,1,2011,Urea,33.04,3/1/2011,3/1/2011
Adamawa,Mubi,Sep,9,1,2011,Urea,25.34,9/1/2011,9/1/2011
Anambra,Abagana,Jan,1,1,2017,Urea,22.5,1/1/2017,1/1/2017
Anambra,Abagana,Feb,2,1,2017,Urea,28.69,2/1/2017,2/1/2017
Anambra,Abagana,Mar,3,1,2017,Urea,22.28,3/1/2017,3/1/2017
Anambra,Abagana,Apr,4,1,2017,Urea,25.08,4/1/2017,4/1/2017
Anambra,Abagana,May,5,1,2017,Urea,24.74,5/1/2017,5/1/2017
Anambra,Abagana,Jun,6,1,2017,Urea,23.74,6/1/2017,6/1/2017
Anambra,Abagana,Jul,7,1,2017,Urea,23.81,7/1/2017,7/1/2017
Anambra,Abagana,Sep,9,1,2017,Urea,21.54,9/1/2017,9/1/2017
Anambra,Abagana,Oct,10,1,2017,Urea,20.87,10/1/2017,10/1/2017
Anambra,Abagana,Nov,11,1,2017,Urea,20.92,11/1/2017,11/1/2017
Anambra,Abagana,Dec,12,1,2017,Urea,20.83,12/1/2017,12/1/2017
Anambra,Abagana,Jan,1,1,2018,Urea,20.82,1/1/2018,1/1/2018
Anambra,Abagana,Feb,2,1,2018,Urea,19.42,2/1/2018,2/1/2018
Anambra,Abagana,Mar,3,1,2018,Urea,18.05,3/1/2018,3/1/2018
Anambra,Abagana,Apr,4,1,2018,Urea,18.11,4/1/2018,4/1/2018
Anambra,Abagana,May,5,1,2018,Urea,18.58,5/1/2018,5/1/2018
Anambra,Abagana,Jun,6,1,2018,Urea,18.58,6/1/2018,6/1/2018
Anambra,Abagana,Jul,7,1,2018,Urea,18.83,7/1/2018,7/1/2018
Anambra,Abagana,Aug,8,1,2018,Urea,18.82,8/1/2018,8/1/2018
Anambra,Abagana,Sep,9,1,2018,Urea,18.24,9/1/2018,9/1/2018
Anambra,Abagana,Oct,10,1,2018,Urea,17.89,10/1/2018,10/1/2018
Anambra,Abagana,Nov,11,1,2018,Urea,18.27,11/1/2018,11/1/2018
Anambra,Abagana,Dec,12,1,2018,Urea,18.26,12/1/2018,12/1/2018
Anambra,Abagana,Jan,1,1,2019,Urea,17.87,1/1/2019,1/1/2019
Anambra,Abagana,Feb,2,1,2019,Urea,17.84,2/1/2019,2/1/2019
Anambra,Abagana,Mar,3,1,2019,Urea,17.92,3/1/2019,3/1/2019
Anambra,Abagana,Apr,4,1,2019,Urea,17.36,4/1/2019,4/1/2019
Anambra,Abagana,May,5,1,2019,Urea,17.41,5/1/2019,5/1/2019
Anambra,Abagana,Jun,6,1,2019,Urea,16.87,6/1/2019,6/1/2019
Anambra,Abagana,Jul,7,1,2019,Urea,17.72,7/1/2019,7/1/2019
Anambra,Abagana,Aug,8,1,2019,Urea,18.73,8/1/2019,8/1/2019
Anambra,Abagana,Sep,9,1,2019,Urea,17.59,9/1/2019,9/1/2019
Anambra,Abagana,Oct,10,1,2019,Urea,17.56,10/1/2019,10/1/2019
Anambra,Abagana,Nov,11,1,2019,Urea,17.52,11/1/2019,11/1/2019
Anambra,Abagana,Dec,12,1,2019,Urea,17.53,12/1/2019,12/1/2019
Anambra,Abagana,Jan,1,1,2020,Urea,17.8,1/1/2020,1/1/2020
Anambra,Abagana,Feb,2,1,2020,Urea,15.5,2/1/2020,2/1/2020
Anambra,Abagana,Mar,3,1,2020,Urea,17.56,3/1/2020,3/1/2020
Anambra,Abagana,Apr,4,1,2020,Urea,15.93,4/1/2020,4/1/2020
Anambra,Abagana,May,5,1,2020,Urea,15.5,5/1/2020,5/1/2020
Anambra,Abagana,Jun,6,1,2020,Urea,18.22,6/1/2020,6/1/2020
Anambra,Abagana,Jul,7,1,2020,Urea,22.63,7/1/2020,7/1/2020
Anambra,Abagana,Aug,8,1,2020,Urea,27.8,8/1/2020,8/1/2020
Anambra,Abagana,Sep,9,1,2020,Urea,27.85,9/1/2020,9/1/2020
Anambra,Abagana,Oct,10,1,2020,Urea,20.37,10/1/2020,10/1/2020
Anambra,Abagana,Nov,11,1,2020,Urea,19.58,11/1/2020,11/1/2020
Anambra,Abagana,Dec,12,1,2020,Urea,20.19,12/1/2020,12/1/2020
Anambra,Abagana,Jan,1,1,2021,Urea,22.52,1/1/2021,1/1/2021
Anambra,Abagana,Feb,2,1,2021,Urea,23.94,2/1/2021,2/1/2021
Anambra,Abagana,Mar,3,1,2021,Urea,26.48,3/1/2021,3/1/2021
Anambra,Abagana,Apr,4,1,2021,Urea,26.39,4/1/2021,4/1/2021
Anambra,Abagana,May,5,1,2021,Urea,29.41,5/1/2021,5/1/2021
Anambra,Abagana,Jun,6,1,2021,Urea,28.57,6/1/2021,6/1/2021
Anambra,Abagana,Jul,7,1,2021,Urea,26.76,7/1/2021,7/1/2021
Anambra,Abagana,Aug,8,1,2021,Urea,26.73,8/1/2021,8/1/2021
Anambra,Abagana,Sep,9,1,2021,Urea,25.52,9/1/2021,9/1/2021
Anambra,Abagana,Oct,10,1,2021,Urea,25.56,10/1/2021,10/1/2021
Anambra,Abagana,Nov,11,1,2021,Urea,28,11/1/2021,11/1/2021
Anambra,Abagana,Dec,12,1,2021,Urea,30.45,12/1/2021,12/1/2021
Anambra,Abagana,Jan,1,1,2022,Urea,37.42,1/1/2022,1/1/2022
Anambra,Abagana,Feb,2,1,2022,Urea,38.47,2/1/2022,2/1/2022
Anambra,Abagana,Mar,3,1,2022,Urea,38.46,3/1/2022,3/1/2022
Anambra,Abagana,Apr,4,1,2022,Urea,38.62,4/1/2022,4/1/2022
Anambra,Abagana,May,5,1,2022,Urea,44.58,5/1/2022,5/1/2022
Anambra,Abagana,Jun,6,1,2022,Urea,44.49,6/1/2022,6/1/2022
Anambra,Abagana,Jul,7,1,2022,Urea,45.61,7/1/2022,7/1/2022
Anambra,Abagana,Aug,8,1,2022,Urea,50.06,8/1/2022,8/1/2022
Anambra,Abagana,Sep,9,1,2022,Urea,47.19,9/1/2022,9/1/2022
Anambra,Abagana,Oct,10,1,2022,Urea,45.97,10/1/2022,10/1/2022
Anambra,Abagana,Nov,11,1,2022,Urea,45.32,11/1/2022,11/1/2022
Anambra,Abagana,Dec,12,1,2022,Urea,47.11,12/1/2022,12/1/2022
Anambra,Awka,Sep,9,1,2015,Urea,27.64,9/1/2015,9/1/2015
Anambra,Awka,Oct,10,1,2015,Urea,27.64,10/1/2015,10/1/2015
Anambra,Awka,Nov,11,1,2015,Urea,27.64,11/1/2015,11/1/2015
Anambra,Awka,Feb,2,1,2016,Urea,30.13,2/1/2016,2/1/2016
Anambra,Awka,Mar,3,1,2016,Urea,30.14,3/1/2016,3/1/2016
Anambra,Awka,Apr,4,1,2016,Urea,29.64,4/1/2016,4/1/2016
Anambra,Awka,May,5,1,2016,Urea,31.65,5/1/2016,5/1/2016
Anambra,Awka,Jun,6,1,2016,Urea,29.07,6/1/2016,6/1/2016
Anambra,Awka,Jul,7,1,2016,Urea,29.02,7/1/2016,7/1/2016
Anambra,Awka,Sep,9,1,2016,Urea,21.12,9/1/2016,9/1/2016
Anambra,Awka,Oct,10,1,2016,Urea,18.84,10/1/2016,10/1/2016
Anambra,Awka,Nov,11,1,2016,Urea,25.35,11/1/2016,11/1/2016
Anambra,Awka,Dec,12,1,2016,Urea,23.82,12/1/2016,12/1/2016
Anambra,Awka,Jan,1,1,2017,Urea,21.86,1/1/2017,1/1/2017
Anambra,Awka,Feb,2,1,2017,Urea,27.74,2/1/2017,2/1/2017
Anambra,Awka,Mar,3,1,2017,Urea,22.28,3/1/2017,3/1/2017
Anambra,Awka,Apr,4,1,2017,Urea,25.4,4/1/2017,4/1/2017
Anambra,Awka,May,5,1,2017,Urea,25.06,5/1/2017,5/1/2017
Anambra,Awka,Jun,6,1,2017,Urea,23.74,6/1/2017,6/1/2017
Anambra,Awka,Jul,7,1,2017,Urea,23.81,7/1/2017,7/1/2017
Anambra,Awka,Sep,9,1,2017,Urea,21.54,9/1/2017,9/1/2017
Anambra,Awka,Oct,10,1,2017,Urea,22.26,10/1/2017,10/1/2017
Anambra,Awka,Nov,11,1,2017,Urea,23.71,11/1/2017,11/1/2017
Anambra,Awka,Dec,12,1,2017,Urea,20.83,12/1/2017,12/1/2017
Anambra,Awka,Jan,1,1,2018,Urea,20.82,1/1/2018,1/1/2018
Anambra,Awka,Feb,2,1,2018,Urea,18.03,2/1/2018,2/1/2018
Anambra,Awka,Mar,3,1,2018,Urea,18.05,3/1/2018,3/1/2018
Anambra,Awka,Apr,4,1,2018,Urea,18.11,4/1/2018,4/1/2018
Anambra,Awka,May,5,1,2018,Urea,18.86,5/1/2018,5/1/2018
Anambra,Awka,Jun,6,1,2018,Urea,18.86,6/1/2018,6/1/2018
Anambra,Awka,Jul,7,1,2018,Urea,18.83,7/1/2018,7/1/2018
Anambra,Awka,Aug,8,1,2018,Urea,18.82,8/1/2018,8/1/2018
Anambra,Awka,Sep,9,1,2018,Urea,18.24,9/1/2018,9/1/2018
Anambra,Awka,Oct,10,1,2018,Urea,17.89,10/1/2018,10/1/2018
Anambra,Awka,Nov,11,1,2018,Urea,18.27,11/1/2018,11/1/2018
Anambra,Awka,Dec,12,1,2018,Urea,18.26,12/1/2018,12/1/2018
Anambra,Awka,Jan,1,1,2019,Urea,17.94,1/1/2019,1/1/2019
Anambra,Awka,Mar,3,1,2019,Urea,18.06,3/1/2019,3/1/2019
Anambra,Awka,Apr,4,1,2019,Urea,16.8,4/1/2019,4/1/2019
Anambra,Awka,May,5,1,2019,Urea,16.85,5/1/2019,5/1/2019
Anambra,Awka,Jun,6,1,2019,Urea,17.72,6/1/2019,6/1/2019
Anambra,Awka,Jul,7,1,2019,Urea,18.28,7/1/2019,7/1/2019
Anambra,Awka,Aug,8,1,2019,Urea,18.17,8/1/2019,8/1/2019
Anambra,Awka,Sep,9,1,2019,Urea,17.59,9/1/2019,9/1/2019
Anambra,Awka,Oct,10,1,2019,Urea,17.56,10/1/2019,10/1/2019
Anambra,Awka,Nov,11,1,2019,Urea,17.52,11/1/2019,11/1/2019
Anambra,Awka,Dec,12,1,2019,Urea,17.53,12/1/2019,12/1/2019
Anambra,Awka,Jan,1,1,2020,Urea,17.24,1/1/2020,1/1/2020
Anambra,Awka,Feb,2,1,2020,Urea,15.5,2/1/2020,2/1/2020
Anambra,Awka,Mar,3,1,2020,Urea,16.46,3/1/2020,3/1/2020
Anambra,Awka,Apr,4,1,2020,Urea,15.93,4/1/2020,4/1/2020
Anambra,Awka,May,5,1,2020,Urea,16.28,5/1/2020,5/1/2020
Anambra,Awka,Jun,6,1,2020,Urea,18.22,6/1/2020,6/1/2020
Anambra,Awka,Jul,7,1,2020,Urea,22.11,7/1/2020,7/1/2020
Anambra,Awka,Aug,8,1,2020,Urea,27.8,8/1/2020,8/1/2020
Anambra,Awka,Sep,9,1,2020,Urea,27.85,9/1/2020,9/1/2020
Anambra,Awka,Oct,10,1,2020,Urea,27.78,10/1/2020,10/1/2020
Anambra,Awka,Nov,11,1,2020,Urea,19.84,11/1/2020,11/1/2020
Anambra,Awka,Dec,12,1,2020,Urea,20.45,12/1/2020,12/1/2020
Anambra,Awka,Jan,1,1,2021,Urea,22.52,1/1/2021,1/1/2021
Anambra,Awka,Feb,2,1,2021,Urea,23.94,2/1/2021,2/1/2021
Anambra,Awka,Mar,3,1,2021,Urea,26.48,3/1/2021,3/1/2021
Anambra,Awka,Apr,4,1,2021,Urea,26.39,4/1/2021,4/1/2021
Anambra,Awka,May,5,1,2021,Urea,29.41,5/1/2021,5/1/2021
Anambra,Awka,Jun,6,1,2021,Urea,28.57,6/1/2021,6/1/2021
Anambra,Awka,Jul,7,1,2021,Urea,27.49,7/1/2021,7/1/2021
Anambra,Awka,Aug,8,1,2021,Urea,27.22,8/1/2021,8/1/2021
Anambra,Awka,Sep,9,1,2021,Urea,26,9/1/2021,9/1/2021
Anambra,Awka,Oct,10,1,2021,Urea,25.56,10/1/2021,10/1/2021
Anambra,Awka,Nov,11,1,2021,Urea,28,11/1/2021,11/1/2021
Anambra,Awka,Dec,12,1,2021,Urea,30.45,12/1/2021,12/1/2021
Anambra,Awka,Jan,1,1,2022,Urea,36.94,1/1/2022,1/1/2022
Anambra,Awka,Feb,2,1,2022,Urea,38.47,2/1/2022,2/1/2022
Anambra,Awka,Mar,3,1,2022,Urea,38.46,3/1/2022,3/1/2022
Anambra,Awka,Apr,4,1,2022,Urea,38.62,4/1/2022,4/1/2022
Anambra,Awka,May,5,1,2022,Urea,44.58,5/1/2022,5/1/2022
Anambra,Awka,Jun,6,1,2022,Urea,44.49,6/1/2022,6/1/2022
Anambra,Awka,Jul,7,1,2022,Urea,45.61,7/1/2022,7/1/2022
Anambra,Awka,Aug,8,1,2022,Urea,50.06,8/1/2022,8/1/2022
Anambra,Awka,Sep,9,1,2022,Urea,46.73,9/1/2022,9/1/2022
Anambra,Awka,Oct,10,1,2022,Urea,45.52,10/1/2022,10/1/2022
Anambra,Awka,Nov,11,1,2022,Urea,44.87,11/1/2022,11/1/2022
Anambra,Awka,Dec,12,1,2022,Urea,47.11,12/1/2022,12/1/2022
Benin,Edo,Jan,1,1,2014,Urea,29.88,1/1/2014,1/1/2014
Benin,Edo,Feb,2,1,2014,Urea,29.7,2/1/2014,2/1/2014
Benin,Edo,Mar,3,1,2014,Urea,29.04,3/1/2014,3/1/2014
Benin,Edo,Apr,4,1,2014,Urea,29.96,4/1/2014,4/1/2014
Benin,Edo,May,5,1,2014,Urea,30.32,5/1/2014,5/1/2014
Benin,Edo,Jun,6,1,2014,Urea,30.04,6/1/2014,6/1/2014
Benin,Edo,Jul,7,1,2014,Urea,29.34,7/1/2014,7/1/2014
Benin,Edo,Aug,8,1,2014,Urea,28.66,8/1/2014,8/1/2014
Benin,Edo,Sep,9,1,2014,Urea,29.55,9/1/2014,9/1/2014
Benin,Edo,Oct,10,1,2014,Urea,29.59,10/1/2014,10/1/2014
Benin,Edo,Nov,11,1,2014,Urea,29.48,11/1/2014,11/1/2014
Benin,Edo,Dec,12,1,2014,Urea,29.58,12/1/2014,12/1/2014
Benin,Edo,Jan,1,1,2015,Urea,29.67,1/1/2015,1/1/2015
Benin,Edo,Sep,9,1,2015,Urea,28.14,9/1/2015,9/1/2015
Benin,Edo,Oct,10,1,2015,Urea,28.14,10/1/2015,10/1/2015
Benin,Edo,Nov,11,1,2015,Urea,26.63,11/1/2015,11/1/2015
Benin,Edo,Feb,2,1,2016,Urea,27.62,2/1/2016,2/1/2016
Benin,Edo,Mar,3,1,2016,Urea,35.17,3/1/2016,3/1/2016
Benin,Edo,May,5,1,2016,Urea,32.65,5/1/2016,5/1/2016
Benin,Edo,Jun,6,1,2016,Urea,29.52,6/1/2016,6/1/2016
Benin,Edo,Jul,7,1,2016,Urea,24.24,7/1/2016,7/1/2016
Benin,Edo,Sep,9,1,2016,Urea,28.49,9/1/2016,9/1/2016
Benin,Edo,Oct,10,1,2016,Urea,24.22,10/1/2016,10/1/2016
Benin,Edo,Nov,11,1,2016,Urea,23.76,11/1/2016,11/1/2016
Benin,Edo,Dec,12,1,2016,Urea,23.82,12/1/2016,12/1/2016
Benin,Edo,Jan,1,1,2017,Urea,24.83,1/1/2017,1/1/2017
Benin,Edo,Feb,2,1,2017,Urea,27.74,2/1/2017,2/1/2017
Benin,Edo,Mar,3,1,2017,Urea,23.87,3/1/2017,3/1/2017
Benin,Edo,Apr,4,1,2017,Urea,25.88,4/1/2017,4/1/2017
Benin,Edo,May,5,1,2017,Urea,27.36,5/1/2017,5/1/2017
Benin,Edo,Jun,6,1,2017,Urea,25.33,6/1/2017,6/1/2017
Benin,Edo,Jul,7,1,2017,Urea,24.13,7/1/2017,7/1/2017
Benin,Edo,Sep,9,1,2017,Urea,25.61,9/1/2017,9/1/2017
Benin,Edo,Oct,10,1,2017,Urea,22.26,10/1/2017,10/1/2017
Benin,Edo,Nov,11,1,2017,Urea,22.32,11/1/2017,11/1/2017
Benin,Edo,Dec,12,1,2017,Urea,22.22,12/1/2017,12/1/2017
Benin,Edo,Jan,1,1,2018,Urea,15.82,1/1/2018,1/1/2018
Benin,Edo,Feb,2,1,2018,Urea,23.58,2/1/2018,2/1/2018
Benin,Edo,Mar,3,1,2018,Urea,23.61,3/1/2018,3/1/2018
Benin,Edo,Apr,4,1,2018,Urea,23.69,4/1/2018,4/1/2018
Benin,Edo,May,5,1,2018,Urea,22.19,5/1/2018,5/1/2018
Benin,Edo,Jun,6,1,2018,Urea,19.41,6/1/2018,6/1/2018
Benin,Edo,Jul,7,1,2018,Urea,19.38,7/1/2018,7/1/2018
Benin,Edo,Aug,8,1,2018,Urea,20.76,8/1/2018,8/1/2018
Benin,Edo,Sep,9,1,2018,Urea,20.73,9/1/2018,9/1/2018
Benin,Edo,Oct,10,1,2018,Urea,20.64,10/1/2018,10/1/2018
Benin,Edo,Nov,11,1,2018,Urea,20.76,11/1/2018,11/1/2018
Benin,Edo,Dec,12,1,2018,Urea,19.92,12/1/2018,12/1/2018
Benin,Edo,Jan,1,1,2019,Urea,18.28,1/1/2019,1/1/2019
Benin,Edo,Feb,2,1,2019,Urea,18.68,2/1/2019,2/1/2019
Benin,Edo,Mar,3,1,2019,Urea,18.76,3/1/2019,3/1/2019
Benin,Edo,Apr,4,1,2019,Urea,18.2,4/1/2019,4/1/2019
Benin,Edo,May,5,1,2019,Urea,17.69,5/1/2019,5/1/2019
Benin,Edo,Jun,6,1,2019,Urea,18.28,6/1/2019,6/1/2019
Benin,Edo,Jul,7,1,2019,Urea,18.56,7/1/2019,7/1/2019
Benin,Edo,Aug,8,1,2019,Urea,20.13,8/1/2019,8/1/2019
Benin,Edo,Sep,9,1,2019,Urea,18.43,9/1/2019,9/1/2019
Benin,Edo,Oct,10,1,2019,Urea,18.39,10/1/2019,10/1/2019
Benin,Edo,Nov,11,1,2019,Urea,18.35,11/1/2019,11/1/2019
Benin,Edo,Dec,12,1,2019,Urea,18.36,12/1/2019,12/1/2019
Benin,Edo,Jan,1,1,2020,Urea,18.36,1/1/2020,1/1/2020
Benin,Edo,Feb,2,1,2020,Urea,16.33,2/1/2020,2/1/2020
Benin,Edo,Mar,3,1,2020,Urea,16.46,3/1/2020,3/1/2020
Benin,Edo,Apr,4,1,2020,Urea,17.26,4/1/2020,4/1/2020
Benin,Edo,May,5,1,2020,Urea,16.79,5/1/2020,5/1/2020
Benin,Edo,Jun,6,1,2020,Urea,16.92,6/1/2020,6/1/2020
Benin,Edo,Jul,7,1,2020,Urea,22.11,7/1/2020,7/1/2020
Benin,Edo,Aug,8,1,2020,Urea,25.15,8/1/2020,8/1/2020
Benin,Edo,Sep,9,1,2020,Urea,22.02,9/1/2020,9/1/2020
Benin,Edo,Oct,10,1,2020,Urea,21.17,10/1/2020,10/1/2020
Benin,Edo,Nov,11,1,2020,Urea,19.84,11/1/2020,11/1/2020
Benin,Edo,Dec,12,1,2020,Urea,20.99,12/1/2020,12/1/2020
Benin,Edo,Jan,1,1,2021,Urea,22.25,1/1/2021,1/1/2021
Benin,Edo,Feb,2,1,2021,Urea,23.94,2/1/2021,2/1/2021
Benin,Edo,Mar,3,1,2021,Urea,26.48,3/1/2021,3/1/2021
Benin,Edo,Apr,4,1,2021,Urea,26.39,4/1/2021,4/1/2021
Benin,Edo,May,5,1,2021,Urea,28.13,5/1/2021,5/1/2021
Benin,Edo,Jun,6,1,2021,Urea,29.3,6/1/2021,6/1/2021
Benin,Edo,Jul,7,1,2021,Urea,28.46,7/1/2021,7/1/2021
Benin,Edo,Aug,8,1,2021,Urea,28.19,8/1/2021,8/1/2021
Benin,Edo,Sep,9,1,2021,Urea,26.49,9/1/2021,9/1/2021
Benin,Edo,Oct,10,1,2021,Urea,26.53,10/1/2021,10/1/2021
Benin,Edo,Nov,11,1,2021,Urea,27.51,11/1/2021,11/1/2021
Benin,Edo,Dec,12,1,2021,Urea,31.67,12/1/2021,12/1/2021
Benin,Edo,Jan,1,1,2022,Urea,39.83,1/1/2022,1/1/2022
Benin,Edo,Feb,2,1,2022,Urea,39.67,2/1/2022,2/1/2022
Benin,Edo,Mar,3,1,2022,Urea,39.66,3/1/2022,3/1/2022
Benin,Edo,Apr,4,1,2022,Urea,39.83,4/1/2022,4/1/2022
Benin,Edo,May,5,1,2022,Urea,45.79,5/1/2022,5/1/2022
Benin,Edo,Jun,6,1,2022,Urea,45.69,6/1/2022,6/1/2022
Benin,Edo,Jul,7,1,2022,Urea,47.53,7/1/2022,7/1/2022
Benin,Edo,Aug,8,1,2022,Urea,48.87,8/1/2022,8/1/2022
Benin,Edo,Sep,9,1,2022,Urea,47.89,9/1/2022,9/1/2022
Benin,Edo,Oct,10,1,2022,Urea,47.12,10/1/2022,10/1/2022
Benin,Edo,Nov,11,1,2022,Urea,46.46,11/1/2022,11/1/2022
Benin,Edo,Dec,12,1,2022,Urea,47.11,12/1/2022,12/1/2022
Benue,Buruku,Sep,9,1,2017,Urea,20.29,9/1/2017,9/1/2017
Benue,Buruku,Oct,10,1,2017,Urea,20.73,10/1/2017,10/1/2017
Benue,Buruku,Nov,11,1,2017,Urea,20.78,11/1/2017,11/1/2017
Benue,Buruku,Dec,12,1,2017,Urea,20.69,12/1/2017,12/1/2017
Benue,Buruku,Jan,1,1,2018,Urea,18.88,1/1/2018,1/1/2018
Benue,Buruku,Feb,2,1,2018,Urea,18.86,2/1/2018,2/1/2018
Benue,Buruku,Mar,3,1,2018,Urea,19.16,3/1/2018,3/1/2018
Benue,Buruku,Apr,4,1,2018,Urea,20.34,4/1/2018,4/1/2018
Benue,Buruku,May,5,1,2018,Urea,20.25,5/1/2018,5/1/2018
Benue,Buruku,Jun,6,1,2018,Urea,20.8,6/1/2018,6/1/2018
Benue,Buruku,Jul,7,1,2018,Urea,20.77,7/1/2018,7/1/2018
Benue,Buruku,Aug,8,1,2018,Urea,20.76,8/1/2018,8/1/2018
Benue,Buruku,Sep,9,1,2018,Urea,22.11,9/1/2018,9/1/2018
Benue,Buruku,Oct,10,1,2018,Urea,20.64,10/1/2018,10/1/2018
Benue,Buruku,Nov,11,1,2018,Urea,19.38,11/1/2018,11/1/2018
Benue,Buruku,Dec,12,1,2018,Urea,19.37,12/1/2018,12/1/2018
Benue,Buruku,Jan,1,1,2019,Urea,18.84,1/1/2019,1/1/2019
Benue,Buruku,Feb,2,1,2019,Urea,18.12,2/1/2019,2/1/2019
Benue,Buruku,Mar,3,1,2019,Urea,19.6,3/1/2019,3/1/2019
Benue,Buruku,Apr,4,1,2019,Urea,17.92,4/1/2019,4/1/2019
Benue,Buruku,May,5,1,2019,Urea,17.97,5/1/2019,5/1/2019
Benue,Buruku,Jun,6,1,2019,Urea,18.28,6/1/2019,6/1/2019
Benue,Buruku,Jul,7,1,2019,Urea,19.69,7/1/2019,7/1/2019
Benue,Buruku,Aug,8,1,2019,Urea,19.57,8/1/2019,8/1/2019
Benue,Buruku,Sep,9,1,2019,Urea,19.54,9/1/2019,9/1/2019
Benue,Buruku,Oct,10,1,2019,Urea,19.51,10/1/2019,10/1/2019
Benue,Buruku,Nov,11,1,2019,Urea,19.46,11/1/2019,11/1/2019
Benue,Buruku,Dec,12,1,2019,Urea,18.64,12/1/2019,12/1/2019
Benue,Buruku,Jan,1,1,2020,Urea,18.91,1/1/2020,1/1/2020
Benue,Buruku,Feb,2,1,2020,Urea,16.61,2/1/2020,2/1/2020
Benue,Buruku,Mar,3,1,2020,Urea,16.74,3/1/2020,3/1/2020
Benue,Buruku,Apr,4,1,2020,Urea,16.99,4/1/2020,4/1/2020
Benue,Buruku,May,5,1,2020,Urea,16.53,5/1/2020,5/1/2020
Benue,Buruku,Jun,6,1,2020,Urea,17.44,6/1/2020,6/1/2020
Benue,Buruku,Jul,7,1,2020,Urea,22.11,7/1/2020,7/1/2020
Benue,Buruku,Aug,8,1,2020,Urea,26.47,8/1/2020,8/1/2020
Benue,Buruku,Sep,9,1,2020,Urea,21.75,9/1/2020,9/1/2020
Benue,Buruku,Oct,10,1,2020,Urea,21.7,10/1/2020,10/1/2020
Benue,Buruku,Nov,11,1,2020,Urea,21.69,11/1/2020,11/1/2020
Benue,Buruku,Dec,12,1,2020,Urea,21.12,12/1/2020,12/1/2020
Benue,Buruku,Jan,1,1,2021,Urea,23.05,1/1/2021,1/1/2021
Benue,Buruku,Feb,2,1,2021,Urea,25.27,2/1/2021,2/1/2021
Benue,Buruku,Mar,3,1,2021,Urea,26.48,3/1/2021,3/1/2021
Benue,Buruku,Apr,4,1,2021,Urea,26.92,4/1/2021,4/1/2021
Benue,Buruku,May,5,1,2021,Urea,28.13,5/1/2021,5/1/2021
Benue,Buruku,Jun,6,1,2021,Urea,27.59,6/1/2021,6/1/2021
Benue,Buruku,Jul,7,1,2021,Urea,27,7/1/2021,7/1/2021
Benue,Buruku,Aug,8,1,2021,Urea,27.22,8/1/2021,8/1/2021
Benue,Buruku,Sep,9,1,2021,Urea,25.88,9/1/2021,9/1/2021
Benue,Buruku,Oct,10,1,2021,Urea,25.93,10/1/2021,10/1/2021
Benue,Buruku,Nov,11,1,2021,Urea,28.24,11/1/2021,11/1/2021
Benue,Buruku,Dec,12,1,2021,Urea,31.67,12/1/2021,12/1/2021
Benue,Buruku,Jan,1,1,2022,Urea,37.42,1/1/2022,1/1/2022
